194,222
110,99
144,122
254,15
97,82
69,104
178,42
214,242
100,32
35,205
68,113
124,252
58,112
142,34
112,187
87,174
153,53
97,1
169,43
54,183
64,236
163,65
223,187
209,9
70,179
198,17
139,87
120,89
136,110
104,74
134,219
1,126
57,162
173,185
211,146
186,111
212,168
48,140
91,84
56,134
161,217
172,208
149,115
201,26
12,14
197,60
63,172
80,67
142,37
35,155
166,110
188,179
131,241
118,147
76,80
37,239
67,219
242,78
4,10
41,215
106,204
240,105
153,139
105,103
252,11
78,241
40,217
139,227
223,3
150,247
57,78
153,247
118,165
157,183
156,3
253,229
252,121
200,5
105,162
188,12
114,239
52,106
65,229
69,7
84,41
44,242
6,214
199,67
1,151
236,233
193,218
241,145
70,77
165,109
86,153
203,65
1,136
132,51
155,194
172,60
17,2
67,18
169,98
123,225
255,161
61,203
88,140
240,11
219,71
112,137
82,225
113,119
147,237
127,82
141,229
193,55
206,255
3,173
136,224
33,49
72,189
216,33
229,149
251,139
193,97
229,25
176,138
33,251
23,123
147,196
53,51
48,181
185,220
8,194
124,83
248,192
118,220
155,157
168,234
21,253
97,224
17,183
163,214
201,160
78,53
120,136
126,59
142,186
138,246
57,60
213,147
64,184
180,214
222,217
5,92
125,63
62,205
150,205
220,73
138,153
24,207
103,134
147,150
239,80
18,172
174,181
229,127
138,121
84,3
153,241
43,209
231,157
239,60
145,120
8,174
155,44
197,176
118,196
41,223
191,167
133,57
153,5
94,148
62,26
49,210
181,253
27,115
2,16
158,217
150,65
37,118
144,18
163,145
33,71
72,86
18,35
171,135
80,115
156,207
21,0
166,227
177,51
140,43
254,244
24,194
102,178
214,55
180,70
158,121
77,92
28,239
73,135
8,75
211,118
207,162
111,232
229,31
226,140
92,219
101,180
165,43
120,248
170,133
214,170
157,199
82,214
154,34
197,183
146,57
79,123
183,119
178,155
99,215
6,117
124,18
200,42
194,234
104,157
201,62
251,80
177,178
221,162
48,4
191,248
69,44
204,41
97,81
14,124
148,234
192,233
41,234
38,135
159,57
112,48
150,167
105,166
30,97
62,206
255,225
144,67
160,125
161,178
31,154
131,128
100,219
22,82
26,94
238,89
251,45
71,108
235,97
141,53
156,38
90,19
93,26
180,171
217,103
135,71
79,128
77,57
119,112
96,54
235,206
246,57
235,231
179,119
245,77
188,93
204,87
44,93
249,11
210,139
85,98
99,222
21,126
250,188
183,247
213,45
43,89
195,56
169,108
67,96
163,200
193,72
220,79
217,24
135,200
192,92
132,176
107,9
188,227
202,144
139,38
41,225
75,234
126,8
143,10
224,177
219,77
102,96
67,23
213,10
231,143
47,61
230,116
192,95
132,98
235,85
48,101
188,147
92,123
177,56
24,103
54,122
44,11
222,244
154,229
59,100
26,237
223,186
82,69
137,20
164,46
122,255
234,9
73,228
83,46
126,162
69,206
229,223
155,142
116,244
89,134
60,239
65,205
109,225
216,141
22,247
81,91
255,206
94,58
26,34
100,186
229,185
61,1
216,72
247,207
222,35
223,50
191,252
73,172
37,139
249,183
197,155
251,21
203,91
29,154
228,45
72,164
14,164
36,84
15,4
139,141
230,47
225,20
95,26
154,10
212,170
7,230
79,101
21,223
155,15
87,136
191,149
87,61
41,50
209,133
215,148
246,167
208,68
25,252
136,69
70,66
45,98
5,107
32,97
78,4
209,23
56,250
106,8
171,240
169,238
96,90
61,252
135,77
246,44
91,11
174,198
52,6
53,177
179,177
75,249
168,162
139,77
175,241
178,232
63,168
142,116
101,228
134,159
124,127
238,55
252,187
237,57
117,223
55,159
3,19
251,217
132,10
8,164
92,153
195,113
9,217
96,155
195,11
179,178
33,55
237,79
207,60
45,40
226,207
73,130
173,145
165,172
243,89
8,25
60,232
76,219
138,159
2,102
151,79
220,109
187,62
149,182
48,94
216,39
168,95
226,193
85,179
184,235
95,20
253,145
125,98
207,7
254,218
238,13
53,22
133,49
69,255
34,141
171,149
117,216
217,253
185,223
115,8
97,231
168,250
31,48
244,145
10,146
255,18
27,86
148,35
157,92
235,80
254,143
93,200
170,161
89,23
70,134
193,242
50,132
55,36
185,37
140,48
238,4
168,229
97,153
191,209
208,173
53,21
233,228
2,131
246,238
239,203
54,128
49,186
223,174
254,23
35,34
107,25
120,225
218,160
174,106
89,171
150,151
204,49
174,231
239,161
31,112
34,233
231,180
149,115
173,141
100,254
253,228
60,71
96,195
149,141
14,157
229,120
41,114
115,252
94,234
220,14
90,135
229,184
242,165
241,230
205,51
99,195
13,111
127,178
89,97
55,70
164,57
27,204
130,52
172,100
244,74
211,182
102,8
246,135
168,67
228,243
59,133
169,18
52,220
5,236
31,86
76,78
110,111
60,254
70,144
186,172
31,110
68,172
31,128
15,9
244,3
228,160
112,199
185,28
187,89
160,164
1,40
210,107
224,58
142,11
113,20
214,6
145,12
126,232
4,169
90,123
34,86
126,73
99,251
197,62
46,140
205,111
198,209
75,246
42,192
224,170
56,215
254,211
197,125
145,190
128,81
247,224
230,237
215,232
191,124
205,205
0,231
48,83
143,26
173,12
250,245
91,146
171,218
190,125
12,117
17,111
245,247
71,96
185,21
99,83
148,208
189,38
22,97
42,167
188,64
155,176
194,108
193,162
243,243
242,183
238,207
228,29
25,147
70,206
167,159
168,174
194,39
68,100
208,35
253,144
117,51
72,11
237,25
248,6
35,183
11,98
175,155
83,7
7,220
238,247
179,0
183,16
16,86
1,112
94,251
85,238
2,16
102,31
45,43
62,151
86,155
251,222
199,237
56,244
91,234
130,28
243,175
117,183
106,50
162,97
62,247
235,199
137,231
72,162
156,167
223,11
228,181
142,218
107,21
184,190
203,240
52,94
29,198
237,31
49,231
108,225
250,130
176,152
188,103
239,43
19,137
181,144
143,189
32,66
168,186
232,240
150,184
39,185
244,84
155,249
44,19
169,112
4,145
249,198
233,2
11,140
120,14
183,212
25,56
61,15
61,104
45,62
191,11
185,239
176,155
128,179
93,179
116,133
254,239
34,241
208,210
80,73
41,7
16,225
60,50
48,4
145,24
33,1
61,97
117,14
192,239
180,159
165,184
226,65
8,233
34,227
86,53
158,147
117,86
201,103
68,154
71,64
208,196
132,253
238,238
216,215
202,123
64,167
186,158
207,73
13,73
227,0
255,199
32,51
213,215
191,20
213,250
92,73
87,231
44,218
197,214
7,115
35,18
37,186
146,97
46,37
248,160
65,247
124,156
101,179
101,239
164,254
78,2
75,82
122,176
143,217
67,255
171,21
56,128
134,201
231,8
186,60
169,209
202,151
99,248
62,105
118,112
82,70
106,251
42,91
134,210
66,153
252,211
176,72
31,125
91,52
30,220
46,64
116,103
190,19
107,39
51,87
186,239
179,83
215,46
20,44
47,127
202,49
191,36
78,112
212,173
251,123
234,136
159,89
174,62
72,58
192,82
81,88
127,202
8,226
249,190
47,245
166,136
20,248
56,175
138,65
238,169
73,16
183,63
39,249
195,184
129,255
129,136
235,80
18,47
142,82
8,20
142,32
20,60
233,41
224,116
201,174
30,151
25,238
220,235
129,103
175,107
205,14
162,12
184,243
90,186
165,39
93,217
23,130
134,0
118,188
150,77
143,96
139,117
144,41
98,63
173,141
171,97
200,176
217,79
122,41
157,154
186,147
160,38
89,151
67,188
60,196
35,249
192,120
202,67
214,107
136,153
220,147
115,134
216,17
14,23
252,15
221,156
201,228
208,196
209,162
199,254
193,255
44,240
62,93
236,174
252,12
182,157
51,178
130,124
17,144
120,255
105,150
97,111
12,101
230,117
236,4
54,188
235,217
193,103
188,200
137,206
197,149
71,64
46,62
174,68
239,87
100,194
80,243
251,57
223,46
141,242
65,99
197,171
195,234
232,149
168,120
126,241
219,111
108,230
245,80
13,92
181,3
156,161
140,124
101,223
135,11
73,33
154,208
236,181
25,207
210,106
238,20
231,72
243,224
130,148
63,158
94,231
75,76
224,76
149,6
49,8
104,251
1,14
196,218
224,160
249,218
85,52
132,207
225,198
234,65
219,103
160,21
14,149
7,216
47,125
134,195
15,85
193,148
227,205
255,245
58,70
174,141
212,181
4,234
137,186
164,145
253,32
233,170
53,117
221,42
2,6
229,135
28,7
168,241
211,55
25,37
38,206
56,19
201,169
221,222
138,117
181,125
201,181
184,113
125,109
104,254
207,219
152,245
50,212
191,95
57,209
78,142
112,114
127,70
210,139
187,164
215,246
75,6
230,230
134,171
227,98
172,194
81,193
46,159
160,87
122,33
150,208
60,130
80,57
165,217
219,208
9,235
33,82
2,168
120,145
250,58
184,168
20,254
194,28
157,68
77,111
93,195
249,63
89,214
157,34
151,72
28,208
125,44
50,120
24,77
165,241
162,235
176,43
72,15
96,225
110,213
147,57
88,53
207,210
48,22
130,23
101,117
232,2
72,143
69,174
116,96
201,248
109,81
245,224
232,154
36,108
91,45
209,58
240,124
135,29
41,205
210,153
4,134
233,72
140,209
181,175
144,187
114,195
93,204
1,79
93,193
231,37
25,119
193,154
20,107
70,66
208,169
105,79
86,13
104,16
37,168
147,32
177,228
163,151
194,224
223,26
204,109
221,234
243,30
65,109
87,170
162,91
126,195
91,135
228,94
161,6
145,23
146,124
5,5
93,201
103,18
179,247
179,202
11,155
169,54
209,171
161,120
99,17
165,18
147,209
195,102
186,236
43,157
235,224
192,160
235,224
218,229
4,37
91,240
7,243
179,22
178,93
92,34
177,236
157,238
233,240
40,60
28,81
218,144
3,81
34,190
5,242
22,94
220,28
226,232
10,212
232,237
40,210
65,236
159,225
76,39
184,217
175,82
60,104
156,23
213,138
161,79
153,214
72,179
218,201
191,61
162,92
164,153
190,213
190,210
73,218
45,25
56,125
134,159
155,166
220,251
173,64
196,209
143,98
7,211
191,24
53,61
187,79
30,86
22,246
27,96
45,170
192,122
47,130
100,72
52,128
244,119
144,93
176,232
13,3
73,222
233,201
185,39
66,84
75,62
239,198
88,15
144,78
123,29
215,120
161,157
182,180
60,4
47,220
42,190
166,64
218,202
232,124
229,214
3,147
195,172
125,128
191,111
178,42
73,30
217,99
52,142
216,213
200,44
14,7
164,50
228,206
63,245
185,160
52,235
11,253
209,213
212,147
211,8
138,44
157,142
14,14
234,104
54,75
63,144
68,71
169,112
234,78
182,1
0,228
225,216
210,54
168,254
115,61
80,227
5,117
194,177
107,205
192,66
107,250
45,136
71,13
124,221
89,6
230,225
147,119
25,184
32,84
207,110
38,65
30,21
12,72
170,9
187,9
11,77
254,148
52,224
96,89
140,249
99,122
183,245
13,187
172,244
192,32
117,56
50,235
88,83
231,213
248,186
234,173
32,193
151,17
37,229
94,187
114,191
18,83
198,78
78,243
150,161
236,113
106,115
179,240
151,95
124,51
224,203
124,230
223,218
32,191
37,8
236,216
203,51
191,92
76,251
71,94
168,5
10,232
44,56
11,147
211,130
246,126
139,226
61,54
16,111
48,161
221,40
250,54
180,94
238,53
147,141
210,7
74,100
110,13
96,156
149,79
121,159
26,107
34,254
193,55
194,55
83,221
88,216
158,31
180,217
15,60
28,148
88,220
77,83
182,17
100,177
126,248
224,4
251,232
108,172
54,95
114,109
206,237
211,201
176,94
45,226
1,69
75,230
84,103
196,23
75,86
250,88
225,229
198,22
250,5
134,168
137,252
217,1
72,213
133,85
220,111
161,203
175,254
6,239
192,183
218,224
92,20
28,206
41,66
215,113
57,147
19,10
28,25
120,6
63,174
84,143
150,217
33,211
151,146
141,127
183,19
243,59
142,217
30,109
92,230
51,251
140,10
186,147
71,62
1,40
9,7
57,218
5,128
152,19
75,235
87,193
130,249
240,72
112,27
188,36
231,45
204,197
9,149
138,98
28,198
25,118
32,90
213,31
74,55
65,190
246,122
71,133
211,211
150,146
153,122
253,198
20,54
225,155
34,233
174,63
84,104
198,213
159,176
228,49
73,107
77,138
200,226
146,235
101,88
223,85
138,120
121,204
9,150
94,87
170,178
146,237
112,81
128,33
176,26
219,12
72,233
179,91
255,215
88,26
105,117
3,49
59,24
171,56
15,204
134,64
136,202
196,181
20,128
128,44
214,118
15,28
117,52
66,135
185,20
44,24
85,121
16,249
196,76
223,225
68,75
25,21
96,174
6,190
41,16
245,191
61,147
125,72
67,118
195,78
252,16
13,21
25,26
118,104
222,206
46,170
126,172
4,121
228,168
145,5
160,116
15,233
104,36
8,158
9,128
150,109
236,68
24,81
35,5
59,163
178,117
44,115
227,240
218,75
70,18
97,146
79,97
231,132
194,89
201,146
88,72
30,79
107,18
26,107
244,187
154,50
133,210
45,180
105,206
46,233
207,75
92,75
170,158
89,40
174,111
115,68
212,55
192,73
207,240
76,137
158,147
46,176
11,52
238,188
170,113
126,185
97,4
21,40
159,244
60,148
15,231
171,239
194,135
107,133
129,164
213,207
98,178
7,162
126,233
95,116
0,168
99,146
90,139
13,72
1,9
73,37
209,166
6,57
28,146
119,58
129,105
49,105
254,34
4,83
8,10
159,161
123,124
71,158
182,217
75,0
202,148
119,241
113,250
70,129
248,100
79,4
29,169
72,15
199,21
15,68
103,217
224,36
27,139
189,140
144,167
215,85
27,50
72,24
1,140
255,162
159,236
215,233
7,172
74,48
15,204
166,150
199,205
217,3
69,108
213,137
137,203
1,22
26,176
148,145
195,41
21,164
151,142
150,235
233,255
132,53
90,177
250,63
122,36
32,129
28,252
178,161
133,47
115,184
142,87
104,42
39,41
151,91
175,67
41,27
128,13
63,18
101,248
67,1
241,62
16,92
223,116
52,244
246,171
186,143
129,113
163,131
195,220
103,116
194,128
245,184
66,108
26,68
217,145
105,128
52,192
112,128
208,226
85,244
166,152
14,221
131,210
176,38
88,107
190,93
178,46
220,157
12,205
183,69
168,55
75,238
177,35
7,62
137,52
77,43
251,171
229,52
100,141
111,217
23,40
57,130
6,106
84,96
199,122
194,121
146,18
162,85
132,106
69,139
185,1
45,192
211,158
190,248
31,65
182,124
95,162
79,86
227,226
117,73
199,155
186,181
138,209
157,32
17,28
145,233
95,54
139,168
220,178
70,233
221,208
191,85
172,141
28,172
156,33
190,219
24,15
173,3
93,216
212,96
47,218
157,31
125,75
78,142
7,188
114,38
26,202
141,92
202,234
74,177
206,234
226,65
123,244
97,149
141,236
124,62
123,179
253,81
68,155
52,151
144,148
50,197
167,96
38,153
202,13
66,119
70,115
235,131
170,181
27,235
122,138
71,52
201,107
2,191
28,107
244,120
20,247
252,127
73,74
114,99
192,230
202,109
135,220
133,69
217,230
39,199
141,56
230,191
80,37
8,79
28,55
80,51
196,165
14,220
7,155
245,92
214,255
136,62
167,28
116,127
249,188
225,70
172,53
76,227
216,109
176,170
72,62
93,77
60,239
118,171
162,151
19,95
102,190
46,67
130,80
126,125
142,157
89,36
125,114
94,70
176,201
81,234
165,70
10,191
129,125
212,226
232,133
111,219
90,197
169,221
232,255
94,226
240,0
75,132
138,253
137,225
11,198
94,236
198,152
196,251
153,22
115,228
21,167
129,145
252,192
245,96
178,79
168,90
197,37
47,11
43,75
139,221
162,169
139,104
97,28
